activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071002014,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,72,2,1,2,1,2,2,2,425000,64.969,4.625,0.448,2,2894,NA,1230,,129.67,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,87,49,7,7,1,12,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,35-44,No,No,1,2,1,,,,,10,,,,4788,44.11,69700,199,1439,1524,39,1
2019,5493001U0HWKEN6OLT59,12540,CA,6029,6029003809,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,2,1,2,2,2,135000,21.687,4.125,-0.026,2,3403.05,NA,1595,,1574.25,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,79,44,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,2,1,,,,,10,,,,11432,33.22,57900,198,3210,3906,13,1
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037703200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,2,1,2,2,2,485000,40.702,4.625,0.293,2,3856.79,NA,1972.79,377.79,51.6,360,NA,NA,2,2,2,2,1195000,1,1,3,5,1,NA,138,49,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,2,1,,,,,10,,,,6124,90.81,73100,175,1797,2322,71,1
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,405000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,128,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,2,6,,,,,10,,,,5119,23.58,69700,122,1536,4401,37,4
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071002304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,0,2,1,31,1,2,2,2,455000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,6,,,,,10,,,,20089,76.21,69700,153,3679,4907,13,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037108201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,0,2,1,31,1,2,2,2,635000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,209,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,2,6,,,,,10,,,,5846,62.37,73100,166,1378,1972,25,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037102107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,72,2,1,2,1,2,2,2,505000,85,4.5,0.227,2,3074,NA,1230,,2165,360,NA,84,2,2,2,2,595000,1,1,3,5,1,NA,101,41,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,2,6,,,,,10,,,,3932,44.96,73100,97,905,1206,55,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059099801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,2,1,2,2,2,365000,79.78,3.75,0.431,2,2899.99,NA,1805.54,210.54,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,67,45,7,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,2,1,,,,,10,,,,6158,83.48,97900,58,810,1393,49,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059062648,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,205000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,190,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,2,6,,,,,10,,,,2635,14.04,97900,75,1196,1384,41,4
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071000116,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,0,2,1,1,1,2,2,2,135000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,355,NA,9,9,2,,,,,2,,,,,2,2,2,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,2,6,,,,,10,,,,11617,68.21,69700,183,2818,3078,20,4
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059063201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,1,1,2,2,2,715000,89.989,4.99,0.959,2,6274.9,NA,1595,,249.9,360,NA,NA,2,2,2,2,955000,1,1,3,5,1,NA,226,38,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,2,6,,,,,10,,,,3904,28.87,97900,95,521,1464,52,1
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037800329,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,0,2,1,1,1,2,2,2,405000,75,4.5,NA,3,4730.5,NA,995,,,360,NA,NA,2,2,2,2,545000,1,3,3,5,1,NA,352,30%-<36%,7,7,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,2,1,,,,,10,,,,6731,21.91,73100,188,1575,2043,31,1
2019,5493001U0HWKEN6OLT59,41940,CA,6085,6085503115,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,71,2,1,31,1,2,2,2,625000,75.539,4.125,-0.332,2,3429,NA,1230,,,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,155,41,7,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,6,,,,,10,,,,6528,60.85,129900,103,2256,2390,14,1
2019,5493001U0HWKEN6OLT59,40140,CA,6065,6065041911,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,755000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,200,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,2,6,,,,,10,,,,11643,53.4,69700,179,3077,3791,12,4
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071011002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,0,2,1,31,1,2,2,2,405000,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,209,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,2,6,,,,,10,,,,1540,53.31,69700,119,413,1239,43,4
2019,5493001U0HWKEN6OLT59,40900,CA,6067,6067006300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,31,1,2,2,2,235000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,4,NA,53,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,2,6,,,,,10,,,,5580,66.06,84000,44,709,1741,60,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037267902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,2,1,2,2,2,205000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,2,6,,,,,10,,,,3486,22.69,73100,245,967,806,53,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037108202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,1,2,1,2,2,2,615000,NA,NA,NA,3,NA,NA,NA,NA,NA,276,NA,84,2,1,2,2,NA,1,1,3,5,1,NA,133,NA,9,9,2,,,,,2,,,,,2,2,2,23,,,,2,23,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,2,6,,,,,10,,,,6564,62.78,73100,213,1352,1690,0,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037310900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,2,1,2,2,2,615000,66.203,4.25,-0.026,2,3544,NA,1595,,842.55,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,230,30%-<36%,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,2,1,,,,,10,,,,6221,51.55,73100,134,1529,2237,70,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059099404,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,2,1,2,2,2,805000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,0,<20%,7,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,2,6,,,,,1,,,,4473,24.52,97900,125,1107,1629,47,3
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059062605,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,31,1,2,2,2,905000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,209,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,2,6,,,,,10,,,,3155,16.74,97900,114,526,1397,60,4
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059063102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,31,1,2,2,2,615000,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,2,3,5,1,NA,240,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,2,1,,,,,10,,,,6567,21.99,97900,116,1060,2408,46,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037460800,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,2,1,2,2,2,1335000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,400,NA,9,9,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,2,6,,,,,10,,,,3165,28.37,73100,337,1170,1357,61,4
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059087801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,0,2,1,2,1,2,2,2,295000,68.235,4,0,2,2762,NA,1295,,948.3,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,105,20%-<30%,7,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,2,1,,,,,10,,,,5299,71.81,97900,65,928,1359,51,1
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037920326,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,31,1,2,2,2,295000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,120,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,2,6,,,,,10,,,,6651,47.96,73100,160,1310,1538,18,4
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059042114,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,31,1,2,2,2,525000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,124,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,No,No,1,2,1,,,,,10,,,,4554,25.69,97900,142,1071,1513,40,4
2019,5493001U0HWKEN6OLT59,40140,CA,6065,6065042406,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,71,2,2,2,1,1,2,2,95000,36.288,5.323,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,33,50%-60%,7,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,2,6,,,,,10,,,,4207,79.11,69700,91,835,1287,31,1
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071002010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,0,2,1,2,1,2,2,2,405000,80,3.875,0.172,2,3208.45,NA,1595,,760,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,125,49,7,7,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,2,2,,,,,10,,,,10264,68.43,69700,182,2254,2689,15,1
2019,5493001U0HWKEN6OLT59,42034,CA,6041,6041101200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,2,1,2,2,2,485000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,225,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,2,6,,,,,10,,,,3056,35.05,151000,82,895,1135,43,5
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059042109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,1,2,1,1,2,2,315000,33.704,4.072,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,26,>60%,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,2,6,,,,,10,,,,4920,31.99,97900,106,1212,1505,28,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059099216,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,645000,80,4.125,0.478,2,5714.1,NA,1780.6,185.6,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,113,48,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,1,,,,,10,,,,4095,30.4,97900,108,1088,1367,49,1
2019,5493001U0HWKEN6OLT59,40140,CA,6071,6071000115,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Joint,0,2,1,2,1,2,2,2,405000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,36,NA,9,9,2,,,,,2,,,,,2,2,2,4,,,,2,4,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,2,1,,,,,10,,,,7162,64.7,69700,185,1800,1961,16,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037262301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,0,2,1,31,1,2,2,2,705000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,226,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,2,6,,,,,10,,,,2993,28.6,73100,357,839,976,48,4
2019,5493001U0HWKEN6OLT59,40140,CA,6065,6065044405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,72,2,1,2,1,2,2,2,115000,42.446,5.25,0.617,2,2869,NA,1230,,600,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,63,45,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,2,1,,,,,10,,,,1558,7.45,69700,110,500,2564,46,1
2019,5493001U0HWKEN6OLT59,41740,CA,6073,6073007200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,2,1,2,2,2,1105000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,270,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,2,6,,,,,10,,,,5926,18.44,86300,174,1274,1588,60,5
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059099212,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,2,1,2,2,2,455000,57.125,3.375,-0.368,2,2986,NA,1595,,502.42,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,72,47,7,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,1,,,,,10,,,,5181,46.23,97900,64,604,1315,47,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059087801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,2,1,2,2,2,455000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,55,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,2,1,,,,,10,,,,5299,71.81,97900,65,928,1359,51,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037236400,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,1,2,1,2,2,2,795000,62.846,4.625,-0.058,2,3494,NA,1230,,3769,360,NA,NA,2,2,2,2,1265000,1,1,3,5,1,NA,207,39,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,2,6,,,,,10,,,,4400,95.66,73100,131,1013,1356,56,1
2019,5493001U0HWKEN6OLT59,41500,CA,6053,6053014500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,2,1,2,2,2,395000,57.353,3.875,0.161,2,3264.45,NA,1595,,,360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,262,<20%,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,2,1,,,,,10,,,,4487,58.73,74100,85,623,1148,51,1
2019,5493001U0HWKEN6OLT59,40900,CA,6061,6061020200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,1,1,2,2,2,485000,80,4.75,0.059,2,4431.6,NA,2002.6,372.6,,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,155,20%-<30%,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,2,6,,,,,10,,,,6017,8.54,84000,104,1678,2598,30,1
2019,5493001U0HWKEN6OLT59,40900,CA,6067,6067009326,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,0,2,1,31,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,NA,1,3,3,5,1,NA,97,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,2,6,,,,,10,,,,5080,53.62,84000,161,1343,1481,13,4
2019,5493001U0HWKEN6OLT59,37100,CA,6111,6111007904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,72,2,2,1,1,2,2,2,575000,NA,4.25,1.088,2,21839.04,NA,8344.79,7014.79,,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,135,48,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,2,1,,,,,10,,,,5975,45.14,97800,102,1477,1734,48,1
2019,5493001U0HWKEN6OLT59,42200,CA,6083,6083002802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,2,1,2,2,2,295000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,103,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,2,6,,,,,10,,,,7174,58.08,79300,115,1327,2220,30,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037128400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,1,1,1,2,2,2,345000,80,4.124,0.519,2,4542.5,NA,995,,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,90,40,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,2,1,,,,,10,,,,4181,46.23,73100,131,841,1034,59,1
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037406602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,0,2,1,2,1,2,2,2,355000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,109,NA,9,9,2,,,,,5,,,,,2,4,4,44,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,2,1,,,,,10,,,,5717,88.19,73100,111,892,1216,59,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037621004,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,2,1,2,2,2,1355000,50.957,4.375,1.144,2,4464,NA,1595,,1513.85,360,NA,84,2,1,2,2,2665000,1,1,3,5,2,NA,323,41,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,2,6,,,,,10,,,,4504,12.17,73100,242,979,2314,51,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059052428,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,2,1,2,2,2,445000,54.347,3.5,-0.074,2,9646,NA,8327,6732,,360,NA,NA,2,2,2,2,955000,1,1,3,5,1,NA,181,38,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,2,1,,,,,10,,,,6629,33.97,97900,167,1950,2115,24,1
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037430803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,2,2,1,1,2,2,225000,24.987,4.366,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,12,>60%,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,2,6,,,,,10,,,,5232,74.45,73100,160,1306,1730,57,1
2019,5493001U0HWKEN6OLT59,11244,CA,6059,6059099231,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,31,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,60,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,2,6,,,,,10,,,,5536,37.08,97900,153,1648,1793,42,4
2019,5493001U0HWKEN6OLT59,31084,CA,6037,6037602302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,0,2,1,31,1,2,2,2,675000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,147,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,6,,,,,10,,,,3819,34.12,73100,219,1179,1251,58,4
